Time,BUS5_01_V_ang,BUS5_01_V_mag,BUS5_02_I_ang,BUS5_02_I_mag,BUS6_01_V_ang,BUS6_01_V_mag,BUS6_02_I_ang,BUS6_02_I_mag,BUS6_03_I_ang,BUS6_03_I_mag,BUS7_01_V_ang,BUS7_01_V_mag,BUS7_02_I_ang,BUS7_02_I_mag,BUS7_03_I_ang,BUS7_03_I_mag,BUS7_04_I_ang,BUS7_04_I_mag,BUS7_05_I_ang,BUS7_05_I_mag,BUS8_01_V_ang,BUS8_01_V_mag,BUS8_02_I_ang,BUS8_02_I_mag,BUS8_03_I_ang,BUS8_03_I_mag,BUS8_04_I_ang,BUS8_04_I_mag,BUS8_05_I_ang,BUS8_05_I_mag,BUS9_01_V_ang,BUS9_01_V_mag,BUS9_02_I_ang,BUS9_02_I_mag,BUS9_03_I_ang,BUS9_03_I_mag,BUS9_04_I_ang,BUS9_04_I_mag,BUS9_05_I_ang,BUS9_05_I_mag,BUS10_01_V_ang,BUS10_01_V_mag,BUS10_02_I_ang,BUS10_02_I_mag,BUS10_03_I_ang,BUS10_03_I_mag,BUS11_01_V_ang,BUS11_01_V_mag,BUS11_02_I_ang,BUS11_02_I_mag,BUS12_01_V_ang,BUS12_01_V_mag,BUS12_02_I_ang,BUS12_02_I_mag,BUS13_01_V_ang,BUS13_01_V_mag,BUS13_02_I_ang,BUS13_02_I_mag
0,1.0786745246,1.01309016676433,0.9694043393,2.07480309066872,0.9239097829,0.99169792729072,4.103977084,2.07530608007077,0.8634443278,4.03116678942944,0.8011244531,0.979606576994234,4.003613352,4.03115933323939,0.7087998386,2.7677939467498,0.6813231106,0.638418101969032,0.6813231106,0.638418183104065,0.5827639694,0.945799875405151,3.726976275,0.642105098714256,3.726976275,0.642105179716499,0.5828340049,1.66781207047046e-06,0.5853836532,1.28417575168954,0.142600417,0.98899371627706,0.142658948,1.74390859831218e-06,3.680483222,1.27181554709469,3.385123252,4.07125326431652,0.09425354,5.22989241407603,0.266125202,0.99634351799516,0.244949102,4.07149089966659,3.461679577,2.09654203304609,0.422226309,1.01563070424812,0.327062845,2.09625479643742,0.8011244531,0.979606576994234,3.85039249218979,2.7677939467498,0.142600417,0.98899371627706,3.23584619358979,5.22989241407603
0.0333,1.0786745549,1.01309016676433,0.9694043995,2.07480309066872,0.9239098431,0.99169792729072,4.103977084,2.07530608007077,0.863444388,4.03116678942944,0.8011245133,0.979606576994234,4.003613353,4.03115933323939,0.7087998987,2.7677939467498,0.6813231708,0.63841806146791,0.6813231708,0.638418142470153,0.58276397,0.945799875405151,3.726976276,0.642105098714256,3.726976276,0.642105179716499,0.5828209521,1.66777435131135e-06,0.5853837134,1.28417575168954,0.142600536,0.98899371627706,0.142663598,1.74388633730238e-06,3.680483222,1.27181562822972,3.385123372,4.07125326431652,0.09425354,5.22989241407603,0.266125322,0.99634351799516,0.244949103,4.07149089966659,3.461679697,2.09654203304609,0.422226429,1.01563070424812,0.327062845,2.09625479643742,0.8011245133,0.979606576994234,3.85039255228979,2.7677939467498,0.142600536,0.98899371627706,3.23584619358979,5.22989241407603
0.0666,1.0786745249,1.01308981357658,0.9694043993,2.07480244132288,0.9239097833,0.991697574102968,4.103976965,2.07530543072492,0.8634443282,4.03116549339355,0.8011245131,0.979606283298663,4.003613233,4.0311580358756,0.7087998389,2.76779297472289,0.6813231706,0.638417899330634,0.6813231706,0.638417980465668,0.5827639698,0.945799580956514,3.726976156,0.642104896075859,3.726976156,0.642104977210892,0.5827965139,1.66781114359234e-06,0.5853836535,1.28417534641275,0.142600536,0.988993480567537,0.142682195,1.74387644440552e-06,3.680483103,1.27181522295293,3.385123372,4.07125196828063,0.09425354,5.22989079403117,0.266125202,0.996343165560474,0.244949102,4.07148960363071,3.461679578,2.09654138502815,0.42222631,1.01563046853859,0.327062845,2.09625414709158,0.8011245131,0.979606283298663,3.85039249248979,2.76779297472289,0.142600536,0.988993480567537,3.23584619358979,5.22989079403117
0.0999,1.0786745851,1.01309063743031,0.9694043999,2.07480406269564,0.9239098435,0.991698280478471,4.103977204,2.07530705209768,0.8634443884,4.03116873481117,0.8011245136,0.979607047660215,4.003613472,4.03116127862112,0.7087998991,2.76779524411359,0.6813232307,0.638418385609672,0.6813232307,0.638418466744705,0.5827639704,0.945800287332017,3.726976395,0.642105382354896,3.726976395,0.642105503991051,0.5828110581,1.66775224566651e-06,0.5853837137,1.28417631897082,0.142600537,0.988994186943041,0.142660618,1.74395652109807e-06,3.680483103,1.271816195511,3.385123373,4.07125520969825,0.0942536600000001,5.2298950074757,0.266125322,0.99634398866114,0.244949103,4.07149284504833,3.461679698,2.09654300640091,0.422226429,1.0156311749141,0.327062846,2.09625576846434,0.8011245136,0.979607047660215,3.85039255268979,2.76779524411359,0.142600537,0.988994186943041,3.23584631358979,5.2298950074757
0.1332,1.0786745253,1.01308969609835,0.9694043997,2.07480211731391,0.9239097836,0.99169733914651,4.103977084,2.07530510671595,0.8634443286,4.03116484404771,0.8011245134,0.979606106328254,4.003613353,4.03115738785765,0.7087998393,2.76779265071392,0.6813231709,0.63841777782727,0.6813231709,0.638417899330634,0.5827639702,0.945799404739171,3.726976276,0.642104815073616,3.726976276,0.642104896075859,0.582833052,1.66780650521801e-06,0.5853836539,1.28417518427547,0.142600537,0.98899324561108,0.142618418,1.74388139085395e-06,3.680483222,1.27181497981341,3.385123372,4.07125131893479,0.0942535400000002,5.22989014468532,0.266125202,0.996343047329179,0.244949103,4.07148895561277,3.461679578,2.09654106101918,0.42222631,1.01563023358214,0.327062846,2.0962538230826,0.8011245134,0.979606106328254,3.85039249288979,2.76779265071392,0.142600537,0.98899324561108,3.23584619358979,5.22989014468532
0.1665,1.0786745845,1.01309087313983,0.9694044589,2.07480471071358,0.9239098428,0.991698633666223,4.103977084,2.07530753811114,0.8634443878,4.03116970683808,0.8011245726,0.979607283369738,4.003613353,4.03116225064803,0.7087998985,2.76779589213154,0.6813232301,0.638418547746948,0.6813232301,0.638418669383103,0.5827640294,0.945800522288475,3.726976275,0.642105584993294,3.726976275,0.642105666128327,0.5828272103,1.6677613657223e-06,0.5853837131,1.28417664324537,0.142600536,0.988994421899498,0.14265573,1.74395095584562e-06,3.680483222,1.27181651978555,3.385123372,4.07125618305307,0.094253659,5.22989630483949,0.266125321,0.996344224370663,0.244949102,4.07149381840314,3.461679697,2.09654349241437,0.422226429,1.01563140987055,0.327062845,2.09625641648228,0.8011245726,0.979607283369738,3.85039255208979,2.76779589213154,0.142600536,0.988994421899498,3.23584631258979,5.22989630483949
0.1998,1.0786745247,1.01308969609835,0.969404399,2.07480211731391,0.923909783,0.99169733914651,4.103976965,2.07530510671595,0.8634443279,4.03116484404771,0.8011245128,0.979606106328254,4.003613233,4.03115738785765,0.7087998387,2.76779265071392,0.6813231703,0.63841777782727,0.6813231703,0.638417858829513,0.5827639695,0.945799404739171,3.726976156,0.642104815073616,3.726976156,0.642104896075859,0.5828300711,1.66774188800268e-06,0.5853836533,1.28417510327323,0.142600536,0.98899324561108,0.142634034,1.74389932289143e-06,3.680483102,1.27181497981341,3.385123372,4.07125131893479,0.09425354,5.22989014468532,0.266125202,0.996343047329179,0.244949102,4.07148895561277,3.461679577,2.09654106101918,0.422226429,1.01563023358214,0.327062845,2.0962538230826,0.8011245128,0.979606106328254,3.85039249228979,2.76779265071392,0.142600536,0.98899324561108,3.23584619358979,5.22989014468532
0.2331,1.0786745255,1.01309063743031,0.9694043402,2.07480406269564,0.9239097242,0.991698280478471,4.103977085,2.07530705209768,0.8634442691,4.03116873481117,0.801124454,0.979607047660215,4.003613353,4.03116095461215,0.7087997798,2.76779524411359,0.6813231115,0.638418385609672,0.6813231115,0.638418466744705,0.5827639107,0.945800287332017,3.726976276,0.642105422988808,3.726976276,0.642105503991051,0.582831264,1.66782752994768e-06,0.5853835945,1.28417631897082,0.142600418,0.988994186943041,0.142637968,1.74386361285352e-06,3.680482984,1.271816195511,3.385123253,4.07125520969825,0.09425354,5.2298950074757,0.266125203,0.99634398866114,0.244948984,4.07149284504833,3.461679578,2.09654300640091,0.42222631,1.0156311749141,0.327062846,2.09625576846434,0.801124454,0.979607047660215,3.85039243338979,2.76779524411359,0.142600418,0.988994186943041,3.23584619358979,5.2298950074757
0.2664,1.0786745846,1.01308981357658,0.9694043994,2.07480244132288,0.9239097834,0.991697574102968,4.103977084,2.07530543072492,0.8634443283,4.03116549339355,0.8011245132,0.979606283298663,4.003613353,4.0311580358756,0.708799839,2.76779297472289,0.6813231707,0.638417899330634,0.6813231707,0.638417980465668,0.5827639699,0.945799580956514,3.726976275,0.642104896075859,3.726976275,0.642104977210892,0.5827977061,1.66778718153544e-06,0.5853836536,1.28417534641275,0.142600536,0.988993480567537,0.142672777,1.7439223567423e-06,3.680483222,1.27181522295293,3.385123372,4.07125196828063,0.09425354,5.22989079403117,0.266125321,0.996343165560474,0.244949102,4.07148960363071,3.461679578,2.09654138502815,0.42222631,1.01563046853859,0.327062845,2.09625414709158,0.8011245132,0.979606283298663,3.85039249258979,2.76779297472289,0.142600536,0.988993480567537,3.23584619358979,5.22989079403117
0.2997,1.0786745248,1.01309016676433,0.9694043396,2.07480309066872,0.9239097236,0.991697809812491,4.103976965,2.07530608007077,0.8634442685,4.03116678942944,0.8011244533,0.979606576994234,4.003613233,4.03115933323939,0.7087997792,2.7677939467498,0.6813231109,0.638418101969032,0.6813231109,0.638418183104065,0.5827639101,0.945799816666037,3.726976156,0.642105098714256,3.726976156,0.642105179716499,0.5828289388,1.66780032248945e-06,0.5853835938,1.28417575168954,0.142600417,0.98899371627706,0.142698645,1.74388927462961e-06,3.680483103,1.27181554709469,3.385123253,4.07125326431652,0.0942535400000002,5.22989241407603,0.266125202,0.99634351799516,0.244949102,4.07149089966659,3.461679578,2.09654203304609,0.42222631,1.01563070424812,0.327062845,2.09625479643742,0.8011244533,0.979606576994234,3.85039243278979,2.7677939467498,0.142600417,0.98899371627706,3.23584619358979,5.22989241407603
0.333,1.0786745552,1.01309016676433,0.9694043998,2.07480309066872,0.9239097837,0.991697809812491,4.103976965,2.07530608007077,0.8634443287,4.03116678942944,0.8011245135,0.979606576994234,4.003613234,4.03115933323939,0.7087998394,2.7677939467498,0.681323171,0.638418101969032,0.681323171,0.638418183104065,0.5827639703,0.945799816666037,3.726976157,0.642105098714256,3.726976157,0.642105179716499,0.5828568343,1.66779197394682e-06,0.585383654,1.28417575168954,0.142600537,0.98899371627706,0.142623306,1.74398326511724e-06,3.680483103,1.27181562822972,3.385123372,4.07125326431652,0.0942535400000002,5.22989241407603,0.266125203,0.99634351799516,0.244949103,4.07149089966659,3.461679697,2.09654203304609,0.422226429,1.01563070424812,0.327062846,2.09625479643742,0.8011245135,0.979606576994234,3.85039249298979,2.7677939467498,0.142600537,0.98899371627706,3.23584619358979,5.22989241407603
0.3663,1.0786744954,1.01308981357658,0.96940434,2.07480244132288,0.9239097239,0.991697574102968,4.103977084,2.07530543072492,0.8634443285,4.03116549339355,0.8011244537,0.979606283298663,4.003613353,4.0311580358756,0.7087997796,2.76779297472289,0.6813231112,0.638417899330634,0.6813231112,0.638417980465668,0.5827639105,0.945799522217399,3.726976276,0.642104896075859,3.726976276,0.642105017712013,0.5828398468,1.66779769456423e-06,0.5853835942,1.28417534641275,0.142600417,0.988993480567537,0.142611146,1.74391926537802e-06,3.680482984,1.27181522295293,3.385123253,4.07125196828063,0.09425354,5.22989079403117,0.266125202,0.996343165560474,0.244949103,4.07148960363071,3.461679578,2.09654138502815,0.42222631,1.01563035106036,0.327062845,2.09625414709158,0.8011244537,0.979606283298663,3.85039243318979,2.76779297472289,0.142600417,0.988993480567537,3.23584619358979,5.22989079403117
