Time,BUS5_01_V_ang,BUS5_01_V_mag,BUS5_02_I_ang,BUS5_02_I_mag,BUS6_01_V_ang,BUS6_01_V_mag,BUS6_02_I_ang,BUS6_02_I_mag,BUS6_03_I_ang,BUS6_03_I_mag,BUS7_01_V_ang,BUS7_01_V_mag,BUS7_02_I_ang,BUS7_02_I_mag,BUS7_03_I_ang,BUS7_03_I_mag,BUS7_04_I_ang,BUS7_04_I_mag,BUS7_05_I_ang,BUS7_05_I_mag,BUS8_01_V_ang,BUS8_01_V_mag,BUS8_02_I_ang,BUS8_02_I_mag,BUS8_03_I_ang,BUS8_03_I_mag,BUS8_04_I_ang,BUS8_04_I_mag,BUS8_05_I_ang,BUS8_05_I_mag,BUS9_01_V_ang,BUS9_01_V_mag,BUS9_02_I_ang,BUS9_02_I_mag,BUS9_03_I_ang,BUS9_03_I_mag,BUS9_04_I_ang,BUS9_04_I_mag,BUS9_05_I_ang,BUS9_05_I_mag,BUS10_01_V_ang,BUS10_01_V_mag,BUS10_02_I_ang,BUS10_02_I_mag,BUS10_03_I_ang,BUS10_03_I_mag,BUS11_01_V_ang,BUS11_01_V_mag,BUS11_02_I_ang,BUS11_02_I_mag,BUS12_01_V_ang,BUS12_01_V_mag,BUS12_02_I_ang,BUS12_02_I_mag,BUS13_01_V_ang,BUS13_01_V_mag,BUS13_02_I_ang,BUS13_02_I_mag
0,0.8748053014,1.00712071013535,0.741158247,2.38439313269439,0.6955491304,0.979072783033385,3.876711488,2.38506519103987,0.6071879864,4.64879138475709,0.5518602729,0.960053582693666,3.747568727,4.6488834564211,0.4458976388,3.28187724068014,0.5216907263,0.689644265816676,0.5216907263,0.689644427821161,0.312093735,0.947522747849748,3.574893832,0.686882442561175,3.574893832,0.686882523563418,0.4333057403,0.686857074252227,0.4333057403,0.68685715525447,0.076763272,0.969135082784826,3.4867419,0.674885458795212,3.4867419,0.674885539797455,3.309073091,4.73670483050375,0.0196942089999999,6.02849050985392,0.222770929,0.983465332410797,0.168681145,4.73681408526647,3.425417781,2.43601578764785,0.40585953,1.00855435871154,0.28976655,2.43562594244408,0.5518602729,0.960053582693666,3.58749029238979,3.28187724068014,0.076763272,0.969135082784826,3.16128686258979,6.02849050985392
0.0333,0.8748052714,1.00711965132516,0.7411581872,2.38439102530818,0.6955491302,0.979071900440539,3.876711368,2.38506292164917,0.6071879861,4.64878684597568,0.5518602131,0.960052641361705,3.747568607,4.64887924164866,0.445897579,3.28187432327149,0.5216906664,0.689643617400362,0.5216906664,0.689643779537638,0.312093735,0.947521865256901,3.574893713,0.686881875147104,3.574893713,0.686881956282137,0.4333056805,0.686856425835913,0.4333056805,0.686856506838156,0.076763272,0.969134200191979,3.486742019,0.674884810378899,3.486742019,0.674884932015053,3.309072971,4.73670029172234,0.0196942090000001,6.02848467370873,0.222770929,0.983464391078836,0.168681144,4.73680987049403,3.425417661,2.43601351825714,0.4058594701,1.00855341737958,0.289766431,2.43562367305338,0.5518602131,0.960052641361705,3.58749023258979,3.28187432327149,0.076763272,0.969134200191979,3.16128686258979,6.02848467370873
0.0666,0.8748053316,1.00712082761358,0.7411582473,2.38439378071234,0.6955491904,0.979073018742908,3.876711607,2.38506583905781,0.6071879867,4.64879268079297,0.5518602732,0.960053817650123,3.747568846,4.64888475245698,0.4458976391,3.28187821270705,0.521690667,0.689644508956195,0.521690667,0.689644589958437,0.312093735,0.947523042298385,3.574893952,0.686882685700694,3.574893952,0.686882766702937,0.4333057407,0.686857236389503,0.4333057407,0.686857317391746,0.0767632729999999,0.969135317741283,3.48674202,0.674885620932488,3.48674202,0.674885701934731,3.309073091,4.73670612786754,0.0196942089999999,6.02849180588981,0.22277093,0.983465567367254,0.168681264,4.73681538130235,3.425417662,2.43601659899818,0.4058595303,1.00855471189929,0.28976655,2.43562659046202,0.5518602732,0.960053817650123,3.58749029268979,3.28187821270705,0.0767632729999999,0.969135317741283,3.16128686258979,6.02849180588981
0.0999,0.8748053314,1.00711953384693,0.7411581875,2.38439102530818,0.6955491306,0.979071841701424,3.876711488,2.38506292164917,0.6071879269,4.64878684597568,0.5518602134,0.960052700100819,3.747568727,4.64887924164866,0.4458975793,3.28187432327149,0.5216906668,0.689643698402605,0.5216906668,0.689643779537638,0.312093735,0.947521865256901,3.574893832,0.686881794144861,3.574893832,0.686881956282137,0.4333056809,0.686856425835913,0.4333056809,0.686856506838156,0.076763272,0.969134200191979,3.486741901,0.674884810378899,3.486741901,0.674884932015053,3.309072971,4.73670029172234,0.0196942090000001,6.02848467370873,0.222770929,0.983464391078836,0.168681145,4.73680987049403,3.425417543,2.43601351825714,0.4058594705,1.00855341737958,0.289766431,2.43562367305338,0.5518602134,0.960052700100819,3.58749023288979,3.28187432327149,0.076763272,0.969134200191979,3.16128686258979,6.02848467370873
0.1332,0.8748052716,1.00712059265712,0.7411581277,2.38439313269439,0.6955490708,0.979072783033385,3.876711368,2.38506519103987,0.6071879267,4.64879138475709,0.5518601536,0.960053582693666,3.747568607,4.6488834564211,0.4458975195,3.28187724068014,0.521690607,0.689644265816676,0.521690607,0.689644427821161,0.312093735,0.947522747849748,3.574893713,0.686882442561175,3.574893713,0.686882604698451,0.4333056211,0.686857074252227,0.4333056211,0.68685715525447,0.0767631530000001,0.969135082784826,3.48674202,0.674885458795212,3.48674202,0.674885539797455,3.309072971,4.73670483050375,0.0196942090000001,6.02849050985392,0.22277081,0.983465273671683,0.168681145,4.73681440927544,3.425417662,2.43601578764785,0.4058594107,1.00855435871154,0.289766431,2.43562594244408,0.5518601536,0.960053582693666,3.58749017308979,3.28187724068014,0.0767631530000001,0.969135082784826,3.16128686258979,6.02849050985392
0.1665,0.8748052711,1.00711988628162,0.7411581869,2.38439134931715,0.6955491299,0.979072077410947,3.876711368,2.38506324565814,0.6071879859,4.64878749399363,0.5518602128,0.960052817579048,3.747568845,4.64887988966661,0.4458975787,3.28187497128944,0.5216906662,0.689643779537638,0.5216906662,0.689643860539881,0.312093734,0.94752204222731,3.574893951,0.686881956282137,3.574893951,0.68688203728438,0.4333056803,0.686856506838156,0.4333056803,0.686856587973189,0.076763272,0.969134317670208,3.486742019,0.674884932015053,3.486742019,0.674885053518417,3.30907309,4.73670126507716,0.0196942089999999,6.02848597107252,0.222770929,0.983464508557065,0.168681144,4.73681051851197,3.425417661,2.4360140042706,0.4058594699,1.00855365308911,0.28976643,2.43562399706235,0.5518602128,0.960052817579048,3.58749023228979,3.28187497128944,0.076763272,0.969134317670208,3.16128686258979,6.02848597107252
0.1998,0.8748053015,1.00712012199114,0.7411582471,2.38439216066748,0.6955491901,0.979072371106519,3.876711607,2.38506405568056,0.6071880461,4.64878911536639,0.5518603326,0.960053112027685,3.747568846,4.6488811870304,0.4458976389,3.28187594331635,0.5216907264,0.689643941542123,0.5216907264,0.6896441036794,0.312093735,0.947522335922882,3.574893952,0.686882118286623,3.574893952,0.686882280423899,0.4333057404,0.686856749977675,0.4333057404,0.686856831112708,0.076763272,0.969134612118845,3.48674202,0.674885134653451,3.48674202,0.674885215655693,3.309073091,4.73670256111304,0.0196943279999999,6.0284872671084,0.222770929,0.983464861744817,0.168681264,4.73681213988474,3.425417662,2.43601465361645,0.4058595301,1.00855388804556,0.28976655,2.43562480841268,0.5518603326,0.960053112027685,3.58749029248979,3.28187594331635,0.076763272,0.969134612118845,3.16128698158979,6.0284872671084
0.2331,0.8748053013,1.00712012199114,0.7411581873,2.38439216066748,0.6955491303,0.979072312367405,3.876711488,2.38506405568056,0.6071879862,4.64878911536639,0.5518602132,0.960053112027685,3.747568726,4.6488811870304,0.4458975791,3.28187594331635,0.5216906666,0.689643941542123,0.5216906666,0.689644022677157,0.312093735,0.947522335922882,3.574893832,0.686882118286623,3.574893832,0.686882280423899,0.4333056806,0.686856749977675,0.4333056806,0.686856831112708,0.076763272,0.969134612118845,3.4867419,0.674885134653451,3.4867419,0.674885215655693,3.30907309,4.73670256111304,0.0196942089999999,6.0284872671084,0.222770929,0.983464861744817,0.168681145,4.73681213988474,3.425417781,2.43601465361645,0.4058594702,1.00855400552379,0.28976655,2.43562480841268,0.5518602132,0.960053112027685,3.58749023268979,3.28187594331635,0.076763272,0.969134612118845,3.16128686258979,6.0284872671084
0.2664,0.8748052117,1.00711988628162,0.7411581274,2.38439134931715,0.6955490705,0.979072017918768,3.876711368,2.38506324565814,0.6071879264,4.6487878180026,0.5518602129,0.960052817579048,3.747568607,4.64887988966661,0.4458975193,3.28187464728046,0.5216906067,0.689643779537638,0.5216906067,0.689643860539881,0.312093615,0.94752204222731,3.574893713,0.686881956282137,3.574893713,0.68688203728438,0.4333056208,0.686856506838156,0.4333056208,0.686856587973189,0.0767631529999999,0.969134317670208,3.486742019,0.674884932015053,3.486742019,0.674885013017296,3.309072971,4.73670126507716,0.0196942090000001,6.02848597107252,0.222770929,0.983464508557065,0.168681144,4.73681051851197,3.425417661,2.4360140042706,0.40585947,1.00855365308911,0.289766431,2.43562399706235,0.5518602129,0.960052817579048,3.58749017288979,3.28187464728046,0.0767631529999999,0.969134317670208,3.16128686258979,6.02848597107252
0.2997,0.8748052719,1.00712059265712,0.7411581876,2.38439313269439,0.6955491307,0.979072783033385,3.876711607,2.38506519103987,0.6071879866,4.64879138475709,0.5518602731,0.960053582693666,3.747568846,4.6488834564211,0.4458975794,3.28187724068014,0.5216906669,0.689644265816676,0.5216906669,0.689644427821161,0.312093735,0.947522747849748,3.574893952,0.686882442561175,3.574893952,0.686882523563418,0.433305681,0.686857074252227,0.433305681,0.68685715525447,0.0767632730000001,0.969135082784826,3.48674202,0.674885458795212,3.48674202,0.674885539797455,3.309073091,4.73670483050375,0.0196942090000001,6.02849050985392,0.22277093,0.983465332410797,0.168681145,4.73681408526647,3.425417662,2.43601578764785,0.4058594706,1.00855435871154,0.28976655,2.43562594244408,0.5518602731,0.960053582693666,3.58749023298979,3.28187724068014,0.0767632730000001,0.969135082784826,3.16128686258979,6.02849050985392
